machine_id,machine_type,timestep,temperature,vibration,pressure,voltage,current,rpm,operating_hours,health_status
M-041,CNC Lathe,83,71.21,5.27,5.22,396.52,17.97,1388.4,2760.1,Warning
M-041,CNC Lathe,84,75.28,5.585,5.05,398.42,18.07,1386.6,2768.6,Warning
M-041,CNC Lathe,85,73.66,5.759,5.23,398.25,18.34,1401.7,2777.1,Warning
M-041,CNC Lathe,86,74.84,5.778,5.14,402.32,18.5,1392.0,2785.6,Warning
M-041,CNC Lathe,87,75.13,5.919,5.14,399.12,18.16,1397.5,2794.1,Warning
M-041,CNC Lathe,88,78.01,6.052,5.1,396.67,18.23,1387.2,2802.6,Critical
M-041,CNC Lathe,89,76.1,6.284,5.03,400.06,18.62,1366.4,2811.1,Critical
M-041,CNC Lathe,90,77.21,6.361,4.9,394.67,18.73,1387.2,2819.6,Critical
M-041,CNC Lathe,91,79.02,6.489,4.99,396.15,19.16,1378.1,2828.1,Critical
M-041,CNC Lathe,92,79.91,6.779,5.03,398.84,19.28,1368.3,2836.6,Critical
M-041,CNC Lathe,93,78.73,6.866,5.07,396.21,18.94,1361.0,2845.1,Critical
M-041,CNC Lathe,94,79.7,6.801,5.08,402.52,19.53,1377.1,2853.6,Critical
M-041,CNC Lathe,95,81.25,6.873,5.09,396.59,19.23,1364.0,2862.1,Critical
M-041,CNC Lathe,96,82.16,7.181,5.16,398.32,19.78,1362.7,2870.6,Critical
M-041,CNC Lathe,97,83.58,7.282,5.01,397.32,19.99,1365.5,2879.1,Critical
M-041,CNC Lathe,98,82.0,7.622,4.97,399.38,20.09,1357.8,2887.6,Critical
M-041,CNC Lathe,99,83.89,7.65,5.1,402.77,20.42,1350.5,2896.1,Critical
M-041,CNC Lathe,100,83.6,7.96,5.03,401.36,20.53,1341.3,2904.6,Critical
M-042,Induction Motor,1,61.21,1.922,5.22,396.94,12.22,1513.3,4671.2,Healthy
M-042,Induction Motor,2,59.91,1.76,5.22,396.91,11.59,1501.8,4679.7,Healthy
M-042,Induction Motor,3,60.22,1.786,5.47,399.33,12.08,1503.5,4688.2,Healthy
M-042,Induction Motor,4,61.13,1.913,5.23,396.66,12.14,1514.8,4696.7,Healthy
M-042,Induction Motor,5,60.67,1.875,5.39,394.34,12.17,1518.4,4705.2,Healthy
M-042,Induction Motor,6,60.0,2.024,5.4,399.58,11.73,1504.4,4713.7,Healthy
M-042,Induction Motor,7,61.91,2.028,5.51,396.94,12.25,1497.7,4722.2,Healthy
M-042,Induction Motor,8,58.62,2.01,5.43,396.82,12.61,1507.1,4730.7,Healthy
M-042,Induction Motor,9,61.09,2.027,5.27,397.5,11.85,1507.0,4739.2,Healthy
M-042,Induction Motor,10,60.66,1.755,5.33,396.97,12.52,1503.7,4747.7,Healthy
M-042,Induction Motor,11,58.53,1.906,5.21,396.49,12.28,1504.9,4756.2,Healthy
M-042,Induction Motor,12,59.27,1.732,5.34,398.81,12.88,1525.4,4764.7,Healthy
M-042,Induction Motor,13,61.97,1.769,5.33,396.91,12.4,1506.5,4773.2,Healthy
M-042,Induction Motor,14,62.83,1.783,5.3,400.24,12.22,1509.1,4781.7,Healthy
M-042,Induction Motor,15,61.18,1.971,5.39,398.83,12.12,1502.0,4790.2,Healthy
M-042,Induction Motor,16,60.58,1.665,5.52,397.56,12.49,1492.9,4798.7,Healthy
M-042,Induction Motor,17,58.39,1.865,5.45,392.8,12.71,1503.0,4807.2,Healthy
M-042,Induction Motor,18,59.67,1.943,5.4,395.53,12.65,1487.4,4815.7,Healthy
M-042,Induction Motor,19,59.4,1.931,5.34,393.3,12.7,1495.9,4824.2,Healthy
M-042,Induction Motor,20,59.86,1.931,5.38,399.29,12.42,1509.3,4832.7,Healthy
M-042,Induction Motor,21,59.87,1.986,5.51,397.23,12.71,1517.6,4841.2,Healthy
M-042,Induction Motor,22,61.57,1.867,5.48,397.45,12.83,1510.5,4849.7,Healthy
M-042,Induction Motor,23,60.27,1.965,5.4,397.54,12.38,1503.9,4858.2,Healthy
M-042,Induction Motor,24,62.05,1.97,5.32,396.4,12.8,1500.0,4866.7,Healthy
M-042,Induction Motor,25,58.16,1.744,5.2,394.35,12.02,1517.0,4875.2,Healthy
M-042,Induction Motor,26,59.88,1.869,5.23,396.67,11.83,1503.0,4883.7,Healthy
M-042,Induction Motor,27,62.42,1.993,5.35,398.35,12.25,1499.5,4892.2,Healthy
M-042,Induction Motor,28,61.98,1.776,5.34,397.56,12.11,1511.1,4900.7,Healthy
M-042,Induction Motor,29,59.57,1.993,5.43,396.47,13.03,1500.6,4909.2,Healthy
M-042,Induction Motor,30,61.56,2.054,5.55,397.3,12.16,1522.5,4917.7,Healthy
M-042,Induction Motor,31,59.54,1.815,5.36,394.99,12.62,1501.1,4926.2,Healthy
M-042,Induction Motor,32,59.59,2.029,5.44,396.98,12.49,1506.0,4934.7,Healthy
M-042,Induction Motor,33,59.42,1.913,5.42,396.7,12.58,1499.2,4943.2,Healthy
M-042,Induction Motor,34,59.21,1.825,5.32,399.53,12.69,1497.3,4951.7,Healthy
M-042,Induction Motor,35,60.46,1.866,5.31,393.98,12.77,1495.0,4960.2,Healthy
M-042,Induction Motor,36,59.88,1.799,5.45,396.28,12.39,1505.1,4968.7,Healthy
M-042,Induction Motor,37,60.3,1.914,5.37,395.91,11.88,1497.0,4977.2,Healthy
M-042,Induction Motor,38,60.8,1.876,5.31,394.14,11.83,1500.3,4985.7,Healthy
M-042,Induction Motor,39,61.0,1.846,5.41,395.75,12.66,1503.1,4994.2,Healthy
M-042,Induction Motor,40,58.46,1.881,5.56,400.53,12.6,1504.8,5002.7,Healthy
M-042,Induction Motor,41,60.3,1.951,5.37,397.83,12.51,1503.4,5011.2,Healthy
M-042,Induction Motor,42,58.5,1.858,5.45,396.89,12.54,1503.7,5019.7,Healthy
M-042,Induction Motor,43,58.67,1.884,5.27,394.78,12.86,1502.6,5028.2,Healthy
M-042,Induction Motor,44,59.05,2.107,5.46,396.21,12.58,1504.0,5036.7,Healthy
M-042,Induction Motor,45,59.11,1.97,5.34,397.1,12.79,1513.2,5045.2,Healthy
M-042,Induction Motor,46,59.28,1.971,5.26,397.85,12.49,1509.0,5053.7,Healthy
M-042,Induction Motor,47,59.58,2.163,5.28,398.89,12.07,1510.0,5062.2,Healthy
M-042,Induction Motor,48,60.63,1.919,5.32,397.23,12.53,1520.2,5070.7,Healthy
M-042,Induction Motor,49,58.89,1.846,5.4,396.44,12.4,1514.5,5079.2,Healthy
M-042,Induction Motor,50,56.55,1.841,5.2,394.56,13.28,1510.7,5087.7,Healthy
M-042,Induction Motor,51,61.08,1.903,5.45,393.42,12.8,1499.4,5096.2,Healthy
M-042,Induction Motor,52,59.3,1.974,5.41,397.12,11.96,1506.7,5104.7,Healthy
M-042,Induction Motor,53,61.09,1.849,5.51,395.21,12.44,1518.2,5113.2,Healthy
M-042,Induction Motor,54,59.12,2.039,5.57,397.29,12.25,1499.7,5121.7,Healthy
M-042,Induction Motor,55,61.5,2.066,5.52,396.89,12.8,1505.5,5130.2,Healthy
M-042,Induction Motor,56,58.88,2.048,5.54,394.91,12.07,1506.2,5138.7,Healthy
M-042,Induction Motor,57,61.09,1.777,5.4,395.77,12.68,1499.5,5147.2,Healthy
M-042,Induction Motor,58,61.08,1.943,5.28,397.08,11.8,1500.5,5155.7,Healthy
M-042,Induction Motor,59,60.86,1.821,5.12,392.27,13.02,1503.1,5164.2,Healthy
M-042,Induction Motor,60,60.18,2.23,5.33,397.49,12.65,1498.4,5172.7,Healthy
M-042,Induction Motor,61,61.57,2.302,5.36,396.03,12.61,1482.1,5181.2,Healthy
M-042,Induction Motor,62,61.99,2.164,5.44,396.77,12.87,1504.2,5189.7,Healthy
M-042,Induction Motor,63,60.99,2.46,5.4,396.58,12.61,1501.4,5198.2,Healthy
M-042,Induction Motor,64,63.43,2.54,5.27,395.9,13.03,1500.1,5206.7,Healthy
M-042,Induction Motor,65,61.18,2.575,5.33,396.79,12.71,1490.7,5215.2,Healthy
M-042,Induction Motor,66,63.23,2.639,5.36,395.87,13.46,1483.1,5223.7,Healthy
M-042,Induction Motor,67,64.25,2.792,5.31,397.55,13.49,1484.6,5232.2,Healthy
M-042,Induction Motor,68,64.37,2.843,5.51,398.33,13.77,1472.8,5240.7,Healthy
M-042,Induction Motor,69,64.55,3.11,5.18,398.73,14.18,1499.6,5249.2,Healthy
M-042,Induction Motor,70,64.6,3.3,5.51,396.44,13.61,1465.7,5257.7,Healthy
M-042,Induction Motor,71,67.81,3.422,5.3,397.52,14.0,1479.4,5266.2,Healthy
M-042,Induction Motor,72,66.8,3.761,5.36,400.19,14.28,1478.2,5274.7,Healthy
M-042,Induction Motor,73,67.55,3.828,5.39,395.09,13.89,1476.1,5283.2,Warning
M-042,Induction Motor,74,67.23,3.851,5.48,397.56,14.13,1481.3,5291.7,Warning
M-042,Induction Motor,75,69.62,4.13,5.15,397.61,14.82,1480.8,5300.2,Warning
M-042,Induction Motor,76,67.87,4.306,5.54,392.92,14.85,1469.4,5308.7,Warning
M-042,Induction Motor,77,69.9,4.257,5.44,395.72,14.76,1468.1,5317.2,Warning
M-042,Induction Motor,78,73.07,4.538,5.39,395.92,14.64,1467.5,5325.7,Warning
M-042,Induction Motor,79,71.47,4.771,5.34,395.65,15.3,1455.1,5334.2,Warning
M-042,Induction Motor,80,70.91,5.013,5.31,398.81,15.61,1442.6,5342.7,Warning
M-042,Induction Motor,81,71.86,4.922,5.29,400.4,15.41,1456.8,5351.2,Warning
M-042,Induction Motor,82,74.39,5.156,5.38,399.43,15.36,1460.4,5359.7,Warning
M-042,Induction Motor,83,72.95,5.386,5.23,396.32,15.85,1439.6,5368.2,Warning
M-042,Induction Motor,84,75.01,5.296,5.28,397.95,15.99,1434.9,5376.7,Warning
M-042,Induction Motor,85,77.56,5.488,5.34,395.94,16.37,1437.6,5385.2,Warning
M-042,Induction Motor,86,76.59,5.587,5.46,396.52,16.37,1428.0,5393.7,Warning
M-042,Induction Motor,87,76.39,6.163,5.2,394.84,17.02,1435.9,5402.2,Critical
M-042,Induction Motor,88,77.85,6.31,5.42,397.42,16.76,1431.2,5410.7,Critical
M-042,Induction Motor,89,79.61,6.603,5.35,396.62,16.43,1423.8,5419.2,Critical
M-042,Induction Motor,90,82.02,6.639,5.32,397.01,16.59,1413.1,5427.7,Critical
M-042,Induction Motor,91,80.75,6.643,5.27,397.93,17.2,1405.0,5436.2,Critical
M-042,Induction Motor,92,78.87,6.818,5.22,393.21,17.8,1413.3,5444.7,Critical
M-042,Induction Motor,93,81.84,7.05,5.26,397.77,17.55,1404.6,5453.2,Critical
M-042,Induction Motor,94,82.24,7.112,5.33,396.47,17.63,1407.7,5461.7,Critical
M-042,Induction Motor,95,83.69,7.476,5.47,398.14,18.3,1397.0,5470.2,Critical
M-042,Induction Motor,96,83.99,7.716,5.44,395.59,18.37,1392.7,5478.7,Critical
M-042,Induction Motor,97,86.0,7.826,5.24,396.08,19.11,1398.3,5487.2,Critical
M-042,Induction Motor,98,89.02,7.849,5.45,391.88,18.54,1398.2,5495.7,Critical
M-042,Induction Motor,99,88.1,8.121,5.48,395.88,18.68,1386.1,5504.2,Critical
M-042,Induction Motor,100,86.57,8.601,5.38,399.13,19.3,1378.2,5512.7,Critical
M-043,Hydraulic Pump,1,64.79,2.215,5.25,392.92,15.81,1466.7,3982.1,Healthy
M-043,Hydraulic Pump,2,64.38,2.196,5.17,391.92,16.02,1479.1,3990.6,Healthy
M-043,Hydraulic Pump,3,61.01,2.158,5.3,391.71,16.34,1480.0,3999.1,Healthy
M-043,Hydraulic Pump,4,63.73,2.316,5.15,392.2,15.76,1474.8,4007.6,Healthy
M-043,Hydraulic Pump,5,64.61,2.077,5.11,390.31,15.82,1476.4,4016.1,Healthy
M-043,Hydraulic Pump,6,64.79,2.42,4.96,390.32,15.96,1483.5,4024.6,Healthy
M-043,Hydraulic Pump,7,61.19,2.195,5.25,395.65,15.92,1461.4,4033.1,Healthy
M-043,Hydraulic Pump,8,64.37,2.129,5.2,391.54,16.06,1479.9,4041.6,Healthy
M-043,Hydraulic Pump,9,64.65,2.071,5.06,396.57,16.1,1470.5,4050.1,Healthy
M-043,Hydraulic Pump,10,63.98,2.12,5.16,391.97,16.46,1470.6,4058.6,Healthy
M-043,Hydraulic Pump,11,59.93,2.186,5.08,392.85,16.22,1468.0,4067.1,Healthy
M-043,Hydraulic Pump,12,62.18,2.239,5.08,393.47,16.21,1477.5,4075.6,Healthy
M-043,Hydraulic Pump,13,64.43,2.126,5.09,396.33,15.76,1497.0,4084.1,Healthy
M-043,Hydraulic Pump,14,64.27,2.141,5.2,393.93,15.51,1489.8,4092.6,Healthy
M-043,Hydraulic Pump,15,64.1,2.417,5.25,394.04,16.4,1466.7,4101.1,Healthy
M-043,Hydraulic Pump,16,65.49,2.329,4.95,390.35,16.12,1470.3,4109.6,Healthy
M-043,Hydraulic Pump,17,63.74,2.121,5.02,392.26,17.17,1468.7,4118.1,Healthy
M-043,Hydraulic Pump,18,64.62,2.149,5.13,393.59,16.0,1477.9,4126.6,Healthy
M-043,Hydraulic Pump,19,63.52,2.06,5.13,393.23,16.22,1475.2,4135.1,Healthy
M-043,Hydraulic Pump,20,63.75,2.161,5.09,393.96,15.66,1472.9,4143.6,Healthy
M-043,Hydraulic Pump,21,62.52,2.186,5.15,391.56,16.24,1475.2,4152.1,Healthy
M-043,Hydraulic Pump,22,63.6,2.092,4.86,395.23,16.09,1481.8,4160.6,Healthy
M-043,Hydraulic Pump,23,64.76,2.139,4.96,395.16,16.3,1485.4,4169.1,Healthy
M-043,Hydraulic Pump,24,65.26,2.129,5.24,392.49,16.49,1490.0,4177.6,Healthy
M-043,Hydraulic Pump,25,63.41,2.201,5.01,388.25,16.75,1485.9,4186.1,Healthy
M-043,Hydraulic Pump,26,64.7,2.277,5.22,393.11,15.93,1481.3,4194.6,Healthy
M-043,Hydraulic Pump,27,64.23,2.426,5.18,392.48,16.57,1468.1,4203.1,Healthy
M-043,Hydraulic Pump,28,64.48,2.598,5.19,394.15,16.14,1475.0,4211.6,Healthy
M-043,Hydraulic Pump,29,64.51,2.521,5.1,393.57,16.42,1475.6,4220.1,Healthy
M-043,Hydraulic Pump,30,65.49,2.288,5.18,390.83,16.97,1464.8,4228.6,Healthy
M-043,Hydraulic Pump,31,63.93,2.381,5.29,389.44,16.74,1452.3,4237.1,Healthy
M-043,Hydraulic Pump,32,65.39,2.606,5.18,389.03,16.46,1464.6,4245.6,Healthy
M-043,Hydraulic Pump,33,65.6,2.453,5.15,387.06,16.92,1460.9,4254.1,Healthy
M-043,Hydraulic Pump,34,64.57,2.569,5.26,387.35,17.41,1450.0,4262.6,Healthy
M-043,Hydraulic Pump,35,64.65,2.615,5.02,388.14,17.34,1456.2,4271.1,Healthy
M-043,Hydraulic Pump,36,66.36,2.414,5.08,388.76,17.58,1453.9,4279.6,Healthy
M-043,Hydraulic Pump,37,63.73,2.626,5.1,390.09,17.81,1444.5,4288.1,Healthy
M-043,Hydraulic Pump,38,66.87,2.622,5.06,389.42,17.77,1446.1,4296.6,Healthy
M-043,Hydraulic Pump,39,67.67,2.664,5.05,387.39,17.98,1449.0,4305.1,Healthy
M-043,Hydraulic Pump,40,64.15,3.082,5.07,388.45,18.58,1441.8,4313.6,Healthy
M-043,Hydraulic Pump,41,66.73,2.806,5.21,386.11,18.19,1423.3,4322.1,Healthy
M-043,Hydraulic Pump,42,66.7,2.795,5.18,385.89,19.01,1433.5,4330.6,Healthy
M-043,Hydraulic Pump,43,65.64,2.827,5.19,391.91,19.23,1422.3,4339.1,Healthy
M-043,Hydraulic Pump,44,66.87,2.821,5.1,385.01,18.89,1436.2,4347.6,Healthy
M-043,Hydraulic Pump,45,66.48,2.975,5.14,383.77,18.9,1421.4,4356.1,Healthy
M-043,Hydraulic Pump,46,67.8,2.951,5.32,383.13,18.99,1414.9,4364.6,Healthy
M-043,Hydraulic Pump,47,67.08,2.972,5.11,386.28,19.38,1417.5,4373.1,Healthy
M-043,Hydraulic Pump,48,67.77,3.101,5.22,385.42,19.78,1425.0,4381.6,Healthy
M-043,Hydraulic Pump,49,66.83,3.106,5.16,383.44,20.88,1423.2,4390.1,Healthy
M-043,Hydraulic Pump,50,69.14,3.129,5.14,384.31,20.51,1404.6,4398.6,Healthy
M-043,Hydraulic Pump,51,67.52,3.183,5.17,383.83,20.42,1412.0,4407.1,Healthy
M-043,Hydraulic Pump,52,67.4,3.23,5.01,383.75,20.37,1395.9,4415.6,Healthy
M-043,Hydraulic Pump,53,71.36,2.988,5.14,383.92,20.37,1403.4,4424.1,Healthy
M-043,Hydraulic Pump,54,69.34,3.064,5.03,380.66,20.7,1388.1,4432.6,Healthy
M-043,Hydraulic Pump,55,68.97,3.448,5.27,380.68,20.61,1400.3,4441.1,Healthy
M-043,Hydraulic Pump,56,70.06,3.409,5.11,378.83,21.34,1391.3,4449.6,Warning
M-043,Hydraulic Pump,57,69.86,3.385,5.15,377.02,21.11,1389.6,4458.1,Warning
M-043,Hydraulic Pump,58,68.81,3.473,5.22,378.11,21.38,1378.8,4466.6,Warning
M-043,Hydraulic Pump,59,69.31,3.566,5.21,375.1,21.99,1379.5,4475.1,Warning
M-043,Hydraulic Pump,60,70.07,3.698,5.37,378.72,21.74,1380.7,4483.6,Warning
M-043,Hydraulic Pump,61,70.93,3.493,5.04,377.9,22.3,1378.9,4492.1,Warning
M-043,Hydraulic Pump,62,71.45,3.664,5.25,380.19,22.09,1362.4,4500.6,Warning
M-043,Hydraulic Pump,63,70.83,3.862,5.21,376.29,21.71,1363.5,4509.1,Warning
M-043,Hydraulic Pump,64,72.49,3.595,5.15,374.31,22.96,1352.3,4517.6,Warning
M-043,Hydraulic Pump,65,71.05,3.872,5.11,376.1,22.4,1353.2,4526.1,Warning
M-043,Hydraulic Pump,66,71.27,3.943,5.19,374.68,22.83,1353.9,4534.6,Warning
M-043,Hydraulic Pump,67,73.24,4.194,5.2,374.46,22.96,1356.7,4543.1,Warning
M-043,Hydraulic Pump,68,70.15,4.159,5.2,373.09,23.17,1353.0,4551.6,Warning
M-043,Hydraulic Pump,69,70.63,4.013,5.19,371.21,23.77,1366.6,4560.1,Warning
M-043,Hydraulic Pump,70,70.54,4.009,5.12,371.0,24.16,1348.7,4568.6,Critical
M-043,Hydraulic Pump,71,73.0,4.168,4.96,372.43,24.29,1335.3,4577.1,Critical
M-043,Hydraulic Pump,72,75.15,4.194,5.17,370.82,23.86,1329.1,4585.6,Warning
M-043,Hydraulic Pump,73,73.14,4.372,5.1,370.73,24.81,1327.1,4594.1,Critical
M-043,Hydraulic Pump,74,72.61,4.224,5.07,367.55,25.18,1334.5,4602.6,Critical
M-043,Hydraulic Pump,75,72.7,4.377,5.11,368.9,25.11,1314.3,4611.1,Critical
M-043,Hydraulic Pump,76,71.88,4.412,5.1,368.1,25.09,1322.3,4619.6,Critical
M-043,Hydraulic Pump,77,72.53,4.465,4.89,366.46,25.38,1303.9,4628.1,Critical
M-043,Hydraulic Pump,78,76.33,4.503,5.07,371.1,25.85,1317.7,4636.6,Critical
M-043,Hydraulic Pump,79,74.79,4.501,5.16,361.02,25.34,1298.9,4645.1,Critical
M-043,Hydraulic Pump,80,72.46,4.674,5.06,368.4,26.13,1299.6,4653.6,Critical
M-043,Hydraulic Pump,81,75.35,4.788,5.1,367.68,26.78,1297.6,4662.1,Critical
M-043,Hydraulic Pump,82,75.12,4.643,5.01,361.59,26.45,1278.8,4670.6,Critical
M-043,Hydraulic Pump,83,74.62,4.818,4.99,366.48,27.06,1309.1,4679.1,Critical
M-043,Hydraulic Pump,84,78.71,4.902,5.06,359.95,26.57,1306.0,4687.6,Critical
M-043,Hydraulic Pump,85,74.72,4.841,5.24,360.89,27.78,1285.9,4696.1,Critical
M-043,Hydraulic Pump,86,77.05,4.887,5.03,363.4,27.75,1288.4,4704.6,Critical
M-043,Hydraulic Pump,87,78.29,4.926,5.18,363.2,27.93,1275.3,4713.1,Critical
M-043,Hydraulic Pump,88,77.8,4.794,5.16,358.55,28.03,1271.4,4721.6,Critical
M-043,Hydraulic Pump,89,77.72,4.903,5.2,361.96,27.92,1259.8,4730.1,Critical
M-043,Hydraulic Pump,90,76.85,5.234,5.12,359.09,28.45,1261.4,4738.6,Critical
M-043,Hydraulic Pump,91,78.63,5.383,5.04,360.11,28.73,1262.2,4747.1,Critical
M-043,Hydraulic Pump,92,80.18,5.376,5.13,360.07,28.39,1241.1,4755.6,Critical
M-043,Hydraulic Pump,93,77.97,5.194,5.1,359.85,29.16,1262.2,4764.1,Critical
M-043,Hydraulic Pump,94,80.21,5.161,5.2,359.29,29.91,1250.0,4772.6,Critical
M-043,Hydraulic Pump,95,79.54,5.449,5.12,354.28,29.45,1251.8,4781.1,Critical
M-043,Hydraulic Pump,96,79.58,5.504,5.24,355.88,29.58,1260.6,4789.6,Critical
M-043,Hydraulic Pump,97,79.7,5.507,5.16,354.79,30.21,1234.2,4798.1,Critical
M-043,Hydraulic Pump,98,81.52,5.742,5.31,358.34,29.79,1239.6,4806.6,Critical
M-043,Hydraulic Pump,99,79.24,5.82,5.16,352.29,30.33,1225.3,4815.1,Critical
M-043,Hydraulic Pump,100,79.99,5.884,5.14,351.09,31.13,1229.6,4823.6,Critical
M-044,Centrifugal Compressor,1,63.71,1.746,5.36,407.63,14.54,1487.2,5773.2,Healthy
M-044,Centrifugal Compressor,2,64.76,1.584,5.41,406.16,15.35,1470.3,5781.7,Healthy
M-044,Centrifugal Compressor,3,65.58,1.807,5.38,411.33,15.06,1480.9,5790.2,Healthy
M-044,Centrifugal Compressor,4,65.35,1.862,5.35,405.84,14.28,1465.1,5798.7,Healthy
M-044,Centrifugal Compressor,5,65.42,1.724,5.37,408.9,15.37,1475.7,5807.2,Healthy
M-044,Centrifugal Compressor,6,64.3,1.639,5.27,409.15,14.97,1466.2,5815.7,Healthy
M-044,Centrifugal Compressor,7,64.71,1.671,5.17,406.77,14.91,1474.7,5824.2,Healthy
M-044,Centrifugal Compressor,8,65.47,1.751,5.16,405.63,14.87,1490.3,5832.7,Healthy
M-044,Centrifugal Compressor,9,67.66,1.59,5.38,407.36,14.83,1492.7,5841.2,Healthy
M-044,Centrifugal Compressor,10,65.46,1.811,5.37,405.61,14.02,1461.7,5849.7,Healthy
M-044,Centrifugal Compressor,11,66.35,1.855,5.35,408.06,14.87,1465.7,5858.2,Healthy
M-044,Centrifugal Compressor,12,66.01,1.823,5.34,410.28,14.55,1467.8,5866.7,Healthy
M-044,Centrifugal Compressor,13,65.2,1.419,5.35,407.01,14.67,1465.8,5875.2,Healthy
M-044,Centrifugal Compressor,14,66.7,1.749,5.45,407.05,14.9,1484.9,5883.7,Healthy
M-044,Centrifugal Compressor,15,65.65,1.695,5.43,403.89,14.67,1470.0,5892.2,Healthy
M-044,Centrifugal Compressor,16,65.03,1.811,5.23,407.22,14.43,1474.6,5900.7,Healthy
M-044,Centrifugal Compressor,17,68.54,1.741,5.29,404.63,15.05,1471.6,5909.2,Healthy
M-044,Centrifugal Compressor,18,66.51,1.861,5.27,409.05,15.14,1475.0,5917.7,Healthy
M-044,Centrifugal Compressor,19,66.28,1.751,5.35,408.04,14.26,1466.9,5926.2,Healthy
M-044,Centrifugal Compressor,20,67.19,1.777,5.27,410.53,15.04,1481.0,5934.7,Healthy
M-044,Centrifugal Compressor,21,65.78,1.793,5.28,404.93,14.83,1471.9,5943.2,Healthy
M-044,Centrifugal Compressor,22,65.95,1.866,5.28,407.14,14.8,1476.3,5951.7,Healthy
M-044,Centrifugal Compressor,23,66.4,1.83,5.16,407.29,14.72,1461.8,5960.2,Healthy
M-044,Centrifugal Compressor,24,64.31,1.672,5.23,406.53,14.8,1476.3,5968.7,Healthy
M-044,Centrifugal Compressor,25,64.56,1.639,5.2,406.77,14.77,1480.3,5977.2,Healthy
M-044,Centrifugal Compressor,26,64.94,1.84,5.14,407.04,14.95,1477.4,5985.7,Healthy
M-044,Centrifugal Compressor,27,68.07,2.033,5.33,404.37,16.09,1481.4,5994.2,Healthy
M-044,Centrifugal Compressor,28,67.28,1.696,5.28,405.35,14.99,1468.6,6002.7,Healthy
M-044,Centrifugal Compressor,29,66.9,1.658,5.39,407.57,15.2,1489.2,6011.2,Healthy
M-044,Centrifugal Compressor,30,66.38,1.911,5.43,406.96,14.85,1474.5,6019.7,Healthy
M-044,Centrifugal Compressor,31,65.52,1.696,5.41,405.58,14.7,1469.7,6028.2,Healthy
M-044,Centrifugal Compressor,32,66.59,2.023,5.27,404.12,14.79,1464.5,6036.7,Healthy
M-044,Centrifugal Compressor,33,66.35,1.656,5.31,404.62,14.66,1464.4,6045.2,Healthy
M-044,Centrifugal Compressor,34,67.55,1.66,5.35,407.36,14.83,1475.3,6053.7,Healthy
M-044,Centrifugal Compressor,35,66.77,1.904,5.38,410.06,14.38,1461.6,6062.2,Healthy
M-044,Centrifugal Compressor,36,68.03,1.815,5.18,406.45,14.95,1471.9,6070.7,Healthy
M-044,Centrifugal Compressor,37,66.78,1.606,5.29,407.24,14.51,1470.0,6079.2,Healthy
M-044,Centrifugal Compressor,38,65.49,1.614,5.23,407.39,14.42,1466.9,6087.7,Healthy
M-044,Centrifugal Compressor,39,64.0,1.92,5.38,409.41,14.88,1474.7,6096.2,Healthy
M-044,Centrifugal Compressor,40,65.79,1.903,5.29,403.08,14.08,1475.2,6104.7,Healthy
M-044,Centrifugal Compressor,41,64.89,1.759,5.37,405.35,14.65,1470.2,6113.2,Healthy
M-044,Centrifugal Compressor,42,65.0,1.576,5.18,404.02,14.7,1470.8,6121.7,Healthy
M-044,Centrifugal Compressor,43,65.41,1.577,5.4,405.76,15.66,1479.2,6130.2,Healthy
M-044,Centrifugal Compressor,44,63.57,1.895,5.22,405.15,14.66,1481.4,6138.7,Healthy
M-044,Centrifugal Compressor,45,66.67,1.769,5.21,408.89,14.41,1480.7,6147.2,Healthy
M-044,Centrifugal Compressor,46,66.44,1.676,5.5,408.83,14.95,1473.1,6155.7,Healthy
M-044,Centrifugal Compressor,47,64.67,1.752,5.45,404.25,14.96,1483.5,6164.2,Healthy
M-044,Centrifugal Compressor,48,67.77,1.639,5.24,407.21,14.92,1482.6,6172.7,Healthy
M-044,Centrifugal Compressor,49,65.8,1.861,5.03,406.47,15.09,1479.0,6181.2,Healthy
M-044,Centrifugal Compressor,50,64.89,1.87,5.15,409.4,14.69,1468.7,6189.7,Healthy
M-044,Centrifugal Compressor,51,65.68,1.793,5.5,409.44,14.36,1464.0,6198.2,Healthy
M-044,Centrifugal Compressor,52,63.75,1.784,5.27,408.26,14.58,1469.1,6206.7,Healthy
M-044,Centrifugal Compressor,53,64.3,1.88,5.23,405.33,15.1,1460.5,6215.2,Healthy
M-044,Centrifugal Compressor,54,66.7,1.655,5.28,403.14,14.96,1488.7,6223.7,Healthy
M-044,Centrifugal Compressor,55,64.65,1.91,5.29,407.8,14.45,1462.3,6232.2,Healthy
M-044,Centrifugal Compressor,56,66.45,1.781,5.31,403.4,15.23,1471.2,6240.7,Healthy
M-044,Centrifugal Compressor,57,67.89,1.886,5.52,409.87,15.19,1464.9,6249.2,Healthy
M-044,Centrifugal Compressor,58,65.8,1.731,5.27,404.05,15.11,1464.7,6257.7,Healthy
M-044,Centrifugal Compressor,59,65.16,1.801,5.09,402.07,15.38,1464.8,6266.2,Healthy
M-044,Centrifugal Compressor,60,69.64,1.788,5.38,402.25,15.88,1459.2,6274.7,Healthy
M-044,Centrifugal Compressor,61,69.29,2.337,5.4,402.59,15.52,1452.5,6283.2,Healthy
M-044,Centrifugal Compressor,62,68.67,1.969,5.37,402.03,15.91,1447.7,6291.7,Healthy
